Location,BusinessYear,StateCode,IssuerId,PlanId
Texas,2025,TX,40220.0,40220TX0080026-03
Texas,2025,TX,40220.0,40220TX0080026-04
Texas,2025,TX,40220.0,40220TX0080026-05
Texas,2025,TX,40220.0,40220TX0080026-06
Texas,2025,TX,40220.0,40220TX0080028-00
Texas,2025,TX,40220.0,40220TX0080028-01
Texas,2025,TX,40220.0,40220TX0080028-02
Texas,2025,TX,40220.0,40220TX0080028-03
Texas,2025,TX,40220.0,40220TX0080031-00
Texas,2025,TX,40220.0,40220TX0080031-01
Texas,2025,TX,40220.0,40220TX0080031-02
Texas,2025,TX,40220.0,40220TX0080031-03
Texas,2025,TX,40220.0,40220TX0080032-00
Texas,2025,TX,40220.0,40220TX0080032-01
Texas,2025,TX,40220.0,40220TX0080032-02
Texas,2025,TX,40220.0,40220TX0080032-03
Texas,2025,TX,40220.0,40220TX0080033-00
Texas,2025,TX,40220.0,40220TX0080033-01
Texas,2025,TX,40220.0,40220TX0080033-02
Texas,2025,TX,40220.0,40220TX0080033-03
Texas,2025,TX,40220.0,40220TX0080033-04
Texas,2025,TX,40220.0,40220TX0080033-05
Texas,2025,TX,40220.0,40220TX0080033-06
Texas,2025,TX,40220.0,40220TX0080034-00
Texas,2025,TX,40220.0,40220TX0080034-01
Texas,2025,TX,40220.0,40220TX0080034-02
Texas,2025,TX,40220.0,40220TX0080034-03
Texas,2025,TX,40220.0,40220TX0090001-00
Texas,2025,TX,40220.0,40220TX0090001-01
Texas,2025,TX,40220.0,40220TX0090001-02
Texas,2025,TX,40220.0,40220TX0090001-03
Texas,2025,TX,40220.0,40220TX0090001-04
Texas,2025,TX,40220.0,40220TX0090001-05
Texas,2025,TX,40220.0,40220TX0090001-06
Texas,2025,TX,40220.0,40220TX0090002-00
Texas,2025,TX,40220.0,40220TX0090002-01
Texas,2025,TX,40220.0,40220TX0090002-02
Texas,2025,TX,40220.0,40220TX0090002-03
Texas,2025,TX,40220.0,40220TX0090003-00
Texas,2025,TX,40220.0,40220TX0090003-01
Texas,2025,TX,40220.0,40220TX0090003-02
Texas,2025,TX,40220.0,40220TX0090003-03
Texas,2025,TX,40220.0,40220TX0090004-00
Texas,2025,TX,40220.0,40220TX0090004-01
Texas,2025,TX,40220.0,40220TX0090004-02
Texas,2025,TX,40220.0,40220TX0090004-03
Texas,2025,TX,40220.0,40220TX0090004-04
Texas,2025,TX,40220.0,40220TX0090004-05
Texas,2025,TX,40220.0,40220TX0090004-06
Texas,2025,TX,40540.0,40540TX0020003-00
Texas,2025,TX,40540.0,40540TX0020005-00
Texas,2025,TX,40540.0,40540TX0050003-00
Texas,2025,TX,40540.0,40540TX0050004-00
Texas,2025,TX,40540.0,40540TX0060003-01
Texas,2025,TX,40540.0,40540TX0060005-01
Texas,2025,TX,40540.0,40540TX0070003-01
Texas,2025,TX,40540.0,40540TX0070004-01
Texas,2025,TX,40540.0,40540TX0090001-00
Texas,2025,TX,40540.0,40540TX0100001-01
Texas,2025,TX,40788.0,40788TX0460001-00
Texas,2025,TX,40788.0,40788TX0460001-01
Texas,2025,TX,40788.0,40788TX0460001-02
Texas,2025,TX,40788.0,40788TX0460001-03
Texas,2025,TX,40788.0,40788TX0460003-00
Texas,2025,TX,40788.0,40788TX0460003-01
Texas,2025,TX,40788.0,40788TX0460003-02
Texas,2025,TX,40788.0,40788TX0460003-03
Texas,2025,TX,40788.0,40788TX0460003-04
Texas,2025,TX,40788.0,40788TX0460003-05
Texas,2025,TX,40788.0,40788TX0460003-06
Texas,2025,TX,40788.0,40788TX0460004-00
Texas,2025,TX,40788.0,40788TX0460004-01
Texas,2025,TX,40788.0,40788TX0460004-02
Texas,2025,TX,40788.0,40788TX0460004-03
Texas,2025,TX,40788.0,40788TX0460005-00
Texas,2025,TX,40788.0,40788TX0460005-01
Texas,2025,TX,40788.0,40788TX0460005-02
Texas,2025,TX,40788.0,40788TX0460005-03
Texas,2025,TX,40788.0,40788TX0460005-04
Texas,2025,TX,40788.0,40788TX0460005-05
Texas,2025,TX,40788.0,40788TX0460005-06
Texas,2025,TX,40788.0,40788TX0460006-00
Texas,2025,TX,40788.0,40788TX0460006-01
Texas,2025,TX,40788.0,40788TX0460006-02
Texas,2025,TX,40788.0,40788TX0460006-03
Texas,2025,TX,40788.0,40788TX0460007-00
Texas,2025,TX,40788.0,40788TX0460007-01
Texas,2025,TX,40788.0,40788TX0460007-02
Texas,2025,TX,40788.0,40788TX0460007-03
Texas,2025,TX,40788.0,40788TX0460008-00
Texas,2025,TX,40788.0,40788TX0460008-01
Texas,2025,TX,40788.0,40788TX0460008-02
Texas,2025,TX,40788.0,40788TX0460008-03
Texas,2025,TX,40788.0,40788TX0460008-04
Texas,2025,TX,40788.0,40788TX0460008-05
Texas,2025,TX,40788.0,40788TX0460008-06
Texas,2025,TX,40788.0,40788TX0460009-00
Texas,2025,TX,40788.0,40788TX0460009-01
Texas,2025,TX,40788.0,40788TX0460009-02
Texas,2025,TX,40788.0,40788TX0460009-03
Texas,2025,TX,40788.0,40788TX0460012-00
Texas,2025,TX,40788.0,40788TX0460012-01
Texas,2025,TX,40788.0,40788TX0460012-02
Texas,2025,TX,40788.0,40788TX0460012-03
Texas,2025,TX,45786.0,45786TX0020001-00
Texas,2025,TX,45786.0,45786TX0020001-01
Texas,2025,TX,45786.0,45786TX0020001-02
Texas,2025,TX,45786.0,45786TX0020001-03
Texas,2025,TX,45786.0,45786TX0020002-00
Texas,2025,TX,45786.0,45786TX0020002-01
Texas,2025,TX,45786.0,45786TX0020002-02
Texas,2025,TX,45786.0,45786TX0020002-03
Texas,2025,TX,45786.0,45786TX0020002-04
Texas,2025,TX,45786.0,45786TX0020002-05
Texas,2025,TX,45786.0,45786TX0020002-06
Texas,2025,TX,45786.0,45786TX0020010-00
Texas,2025,TX,45786.0,45786TX0020010-01
Texas,2025,TX,45786.0,45786TX0020010-02
Texas,2025,TX,45786.0,45786TX0020010-03
Texas,2025,TX,45786.0,45786TX0020011-00
Texas,2025,TX,45786.0,45786TX0020011-01
Texas,2025,TX,45786.0,45786TX0020011-02
Texas,2025,TX,45786.0,45786TX0020011-03
Texas,2025,TX,45786.0,45786TX0020011-04
Texas,2025,TX,45786.0,45786TX0020011-05
Texas,2025,TX,45786.0,45786TX0020011-06
Texas,2025,TX,45786.0,45786TX0020012-00
Texas,2025,TX,45786.0,45786TX0020012-01
Texas,2025,TX,45786.0,45786TX0020012-02
Texas,2025,TX,45786.0,45786TX0020012-03
Texas,2025,TX,45786.0,45786TX0020012-04
Texas,2025,TX,45786.0,45786TX0020012-05
Texas,2025,TX,45786.0,45786TX0020012-06
Texas,2025,TX,45786.0,45786TX0020013-00
Texas,2025,TX,45786.0,45786TX0020013-01
Texas,2025,TX,45786.0,45786TX0020013-02
Texas,2025,TX,45786.0,45786TX0020013-03
Texas,2025,TX,45786.0,45786TX0050001-00
Texas,2025,TX,45786.0,45786TX0050001-01
Texas,2025,TX,45786.0,45786TX0050001-02
Texas,2025,TX,45786.0,45786TX0050001-03
Texas,2025,TX,45786.0,45786TX0050002-00
Texas,2025,TX,45786.0,45786TX0050002-01
Texas,2025,TX,45786.0,45786TX0050002-02
Texas,2025,TX,45786.0,45786TX0050002-03
Texas,2025,TX,45786.0,45786TX0050002-04
Texas,2025,TX,45786.0,45786TX0050002-05
Texas,2025,TX,45786.0,45786TX0050002-06
Texas,2025,TX,47501.0,47501TX0030001-00
Texas,2025,TX,47501.0,47501TX0030001-01
Texas,2025,TX,47501.0,47501TX0030001-02
Texas,2025,TX,47501.0,47501TX0030001-03
Texas,2025,TX,47501.0,47501TX0030001-04
Texas,2025,TX,47501.0,47501TX0030001-05
Texas,2025,TX,47501.0,47501TX0030001-06
Texas,2025,TX,47501.0,47501TX0030002-00
Texas,2025,TX,47501.0,47501TX0030002-01
Texas,2025,TX,47501.0,47501TX0030002-02
Texas,2025,TX,47501.0,47501TX0030002-03
Texas,2025,TX,47501.0,47501TX0030003-00
Texas,2025,TX,47501.0,47501TX0030003-01
Texas,2025,TX,47501.0,47501TX0030003-02
Texas,2025,TX,47501.0,47501TX0030003-03
Texas,2025,TX,47501.0,47501TX0030004-00
Texas,2025,TX,47501.0,47501TX0030004-01
Texas,2025,TX,47501.0,47501TX0030004-02
Texas,2025,TX,47501.0,47501TX0030004-03
Texas,2025,TX,47501.0,47501TX0030005-00
Texas,2025,TX,47501.0,47501TX0030005-01
Texas,2025,TX,47501.0,47501TX0030005-02
Texas,2025,TX,47501.0,47501TX0030005-03
Texas,2025,TX,47501.0,47501TX0030006-00
Texas,2025,TX,47501.0,47501TX0030006-01
Texas,2025,TX,47501.0,47501TX0030006-02
Texas,2025,TX,47501.0,47501TX0030006-03
Texas,2025,TX,47501.0,47501TX0030007-00
Texas,2025,TX,47501.0,47501TX0030007-01
Texas,2025,TX,47501.0,47501TX0030007-02
Texas,2025,TX,47501.0,47501TX0030007-03
Texas,2025,TX,47501.0,47501TX0030008-00
Texas,2025,TX,47501.0,47501TX0030008-01
Texas,2025,TX,47501.0,47501TX0030008-02
Texas,2025,TX,47501.0,47501TX0030008-03
Texas,2025,TX,47501.0,47501TX0030008-04
Texas,2025,TX,47501.0,47501TX0030008-05
Texas,2025,TX,47501.0,47501TX0030008-06
Texas,2025,TX,47501.0,47501TX0030009-00
Texas,2025,TX,47501.0,47501TX0030009-01
Texas,2025,TX,47501.0,47501TX0030009-02
Texas,2025,TX,47501.0,47501TX0030009-03
Texas,2025,TX,47501.0,47501TX0030009-04
Texas,2025,TX,47501.0,47501TX0030009-05
Texas,2025,TX,47501.0,47501TX0030009-06
Texas,2025,TX,47501.0,47501TX0040002-00
Texas,2025,TX,47501.0,47501TX0040002-01
Texas,2025,TX,47501.0,47501TX0040002-02
Texas,2025,TX,47501.0,47501TX0040002-03
Texas,2025,TX,47501.0,47501TX0040003-00
Texas,2025,TX,47501.0,47501TX0040003-01
Texas,2025,TX,47501.0,47501TX0040003-02
Texas,2025,TX,47501.0,47501TX0040003-03
Texas,2025,TX,47501.0,47501TX0040004-00
Texas,2025,TX,47501.0,47501TX0040004-01
Texas,2025,TX,47501.0,47501TX0040004-02
Texas,2025,TX,47501.0,47501TX0040004-03
Texas,2025,TX,47501.0,47501TX0040005-00
Texas,2025,TX,47501.0,47501TX0040005-01
Texas,2025,TX,47501.0,47501TX0040005-02
Texas,2025,TX,47501.0,47501TX0040005-03
Texas,2025,TX,47501.0,47501TX0040006-00
Texas,2025,TX,47501.0,47501TX0040006-01
Texas,2025,TX,47501.0,47501TX0040007-00
Texas,2025,TX,47501.0,47501TX0040007-01
Texas,2025,TX,47501.0,47501TX0040007-02
Texas,2025,TX,47501.0,47501TX0040007-03
Texas,2025,TX,47501.0,47501TX0040008-00
Texas,2025,TX,47501.0,47501TX0040008-01
Texas,2025,TX,47501.0,47501TX0040008-02
Texas,2025,TX,47501.0,47501TX0040008-03
Texas,2025,TX,47501.0,47501TX0040009-00
Texas,2025,TX,47501.0,47501TX0040009-01
Texas,2025,TX,47501.0,47501TX0040009-02
Texas,2025,TX,47501.0,47501TX0040009-03
Texas,2025,TX,47501.0,47501TX0040010-00
Texas,2025,TX,47501.0,47501TX0040010-01
Texas,2025,TX,47501.0,47501TX0040010-02
Texas,2025,TX,47501.0,47501TX0040010-03
Texas,2025,TX,47501.0,47501TX0040010-04
Texas,2025,TX,47501.0,47501TX0040010-05
Texas,2025,TX,47501.0,47501TX0040010-06
Texas,2025,TX,47501.0,47501TX0040011-00
Texas,2025,TX,47501.0,47501TX0040011-01
Texas,2025,TX,47501.0,47501TX0040011-02
Texas,2025,TX,47501.0,47501TX0040011-03
Texas,2025,TX,47501.0,47501TX0040011-04
Texas,2025,TX,47501.0,47501TX0040011-05
Texas,2025,TX,47501.0,47501TX0040011-06
Texas,2025,TX,47501.0,47501TX0040012-00
Texas,2025,TX,47501.0,47501TX0040012-01
Texas,2025,TX,47501.0,47501TX0040012-02
Texas,2025,TX,47501.0,47501TX0040012-03
Texas,2025,TX,47501.0,47501TX0040012-04
Texas,2025,TX,47501.0,47501TX0040012-05
Texas,2025,TX,47501.0,47501TX0040012-06
Texas,2025,TX,47501.0,47501TX0040013-00
Texas,2025,TX,47501.0,47501TX0040013-01
Texas,2025,TX,47501.0,47501TX0040013-02
Texas,2025,TX,47501.0,47501TX0040013-03
Texas,2025,TX,47501.0,47501TX0040013-04
Texas,2025,TX,47501.0,47501TX0040013-05
Texas,2025,TX,47501.0,47501TX0040013-06
Texas,2025,TX,47665.0,47665TX0020003-00
Texas,2025,TX,47665.0,47665TX0020003-01
Texas,2025,TX,47665.0,47665TX0020006-00
Texas,2025,TX,47665.0,47665TX0020006-01
Texas,2025,TX,47665.0,47665TX0020007-00
Texas,2025,TX,47665.0,47665TX0020007-01
Texas,2025,TX,47665.0,47665TX0020008-00
Texas,2025,TX,47665.0,47665TX0020008-01
Texas,2025,TX,48364.0,48364TX0030001-00
Texas,2025,TX,58609.0,58609TX0010001-00
Texas,2025,TX,58609.0,58609TX0010001-01
Texas,2025,TX,58609.0,58609TX0010003-00
Texas,2025,TX,58609.0,58609TX0010003-01
Texas,2025,TX,58609.0,58609TX0010004-00
Texas,2025,TX,58609.0,58609TX0010004-01
Texas,2025,TX,58840.0,58840TX0110033-00
Texas,2025,TX,58840.0,58840TX0110033-01
Texas,2025,TX,58840.0,58840TX0110033-02
Texas,2025,TX,58840.0,58840TX0110033-03
Texas,2025,TX,58840.0,58840TX0110055-00
Texas,2025,TX,58840.0,58840TX0110055-01
Texas,2025,TX,58840.0,58840TX0110055-02
Texas,2025,TX,58840.0,58840TX0110055-03
Texas,2025,TX,58840.0,58840TX0110055-04
Texas,2025,TX,58840.0,58840TX0110055-05
Texas,2025,TX,58840.0,58840TX0110055-06
Texas,2025,TX,58840.0,58840TX0110075-00
Texas,2025,TX,58840.0,58840TX0110075-01
Texas,2025,TX,58840.0,58840TX0110075-02
Texas,2025,TX,58840.0,58840TX0110075-03
Texas,2025,TX,58840.0,58840TX0110085-00
Texas,2025,TX,58840.0,58840TX0110085-01
Texas,2025,TX,58840.0,58840TX0110085-02
Texas,2025,TX,58840.0,58840TX0110085-03
Texas,2025,TX,58840.0,58840TX0110103-00
Texas,2025,TX,58840.0,58840TX0110103-01
Texas,2025,TX,58840.0,58840TX0110103-02
Texas,2025,TX,58840.0,58840TX0110103-03
Texas,2025,TX,58840.0,58840TX0110103-04
Texas,2025,TX,58840.0,58840TX0110103-05
Texas,2025,TX,58840.0,58840TX0110103-06
Texas,2025,TX,58840.0,58840TX0110147-00
Texas,2025,TX,58840.0,58840TX0110147-01
Texas,2025,TX,58840.0,58840TX0110147-02
Texas,2025,TX,58840.0,58840TX0110147-03
Texas,2025,TX,58840.0,58840TX0110149-00
Texas,2025,TX,58840.0,58840TX0110149-01
Texas,2025,TX,58840.0,58840TX0110149-02
Texas,2025,TX,58840.0,58840TX0110149-03
Texas,2025,TX,58840.0,58840TX0110151-00
Texas,2025,TX,58840.0,58840TX0110151-01
Texas,2025,TX,58840.0,58840TX0110151-02
Texas,2025,TX,58840.0,58840TX0110151-03
Texas,2025,TX,58840.0,58840TX0110151-04
Texas,2025,TX,58840.0,58840TX0110151-05
Texas,2025,TX,58840.0,58840TX0110151-06
Texas,2025,TX,58840.0,58840TX0110152-00
Texas,2025,TX,58840.0,58840TX0110152-01
Texas,2025,TX,58840.0,58840TX0110152-02
Texas,2025,TX,58840.0,58840TX0110152-03
Texas,2025,TX,58840.0,58840TX0110152-04
Texas,2025,TX,58840.0,58840TX0110152-05
Texas,2025,TX,58840.0,58840TX0110152-06
Texas,2025,TX,58840.0,58840TX0110154-00
Texas,2025,TX,58840.0,58840TX0110154-01
Texas,2025,TX,58840.0,58840TX0110154-02
Texas,2025,TX,58840.0,58840TX0110154-03
Texas,2025,TX,58840.0,58840TX0110154-04
Texas,2025,TX,58840.0,58840TX0110154-05
Texas,2025,TX,58840.0,58840TX0110154-06
Texas,2025,TX,58840.0,58840TX0130001-00
Texas,2025,TX,58840.0,58840TX0130001-01
Texas,2025,TX,58840.0,58840TX0130001-02
Texas,2025,TX,58840.0,58840TX0130001-03
Texas,2025,TX,58840.0,58840TX0130002-00
Texas,2025,TX,58840.0,58840TX0130002-01
Texas,2025,TX,58840.0,58840TX0130002-02
Texas,2025,TX,58840.0,58840TX0130002-03
Texas,2025,TX,58840.0,58840TX0130002-04
Texas,2025,TX,58840.0,58840TX0130002-05
Texas,2025,TX,58840.0,58840TX0130002-06
Texas,2025,TX,61315.0,61315TX0010001-00
Texas,2025,TX,61315.0,61315TX0010001-01
Texas,2025,TX,61315.0,61315TX0020001-00
Texas,2025,TX,61315.0,61315TX0020001-01
Texas,2025,TX,61315.0,61315TX0050001-00
Texas,2025,TX,61315.0,61315TX0050001-01
Texas,2025,TX,63141.0,63141TX0760001-00
Texas,2025,TX,63141.0,63141TX0760001-01
Texas,2025,TX,63141.0,63141TX0760002-00
Texas,2025,TX,63141.0,63141TX0760002-01
Texas,2025,TX,63141.0,63141TX0760003-00
Texas,2025,TX,63141.0,63141TX0760003-01
Texas,2025,TX,63251.0,63251TX0010001-00
Texas,2025,TX,63251.0,63251TX0010001-01
Texas,2025,TX,63251.0,63251TX0010001-02
Texas,2025,TX,63251.0,63251TX0010001-03
Texas,2025,TX,63251.0,63251TX0010002-00
Texas,2025,TX,63251.0,63251TX0010002-01
Texas,2025,TX,63251.0,63251TX0010002-02
Texas,2025,TX,63251.0,63251TX0010002-03
Texas,2025,TX,63251.0,63251TX0020001-00
Texas,2025,TX,63251.0,63251TX0020001-01
Texas,2025,TX,63251.0,63251TX0020001-02
Texas,2025,TX,63251.0,63251TX0020001-03
Texas,2025,TX,63251.0,63251TX0020001-04
Texas,2025,TX,63251.0,63251TX0020001-05
Texas,2025,TX,63251.0,63251TX0020001-06
Texas,2025,TX,63251.0,63251TX0020002-00
Texas,2025,TX,63251.0,63251TX0020002-01
Texas,2025,TX,63251.0,63251TX0020002-02
Texas,2025,TX,63251.0,63251TX0020002-03
Texas,2025,TX,63251.0,63251TX0020002-04
Texas,2025,TX,63251.0,63251TX0020002-05
Texas,2025,TX,63251.0,63251TX0020002-06
Texas,2025,TX,66252.0,66252TX0010001-00
Texas,2025,TX,66252.0,66252TX0010001-01
Texas,2025,TX,66252.0,66252TX0010002-00
Texas,2025,TX,66252.0,66252TX0010002-01
Texas,2025,TX,66252.0,66252TX0010003-00
Texas,2025,TX,66252.0,66252TX0010003-01
Texas,2025,TX,66252.0,66252TX0010006-00
Texas,2025,TX,66252.0,66252TX0010006-01
Texas,2025,TX,66252.0,66252TX0010007-00
Texas,2025,TX,66252.0,66252TX0010007-01
Texas,2025,TX,66252.0,66252TX0010009-00
Texas,2025,TX,66252.0,66252TX0010009-01
Texas,2025,TX,66252.0,66252TX0010010-00
Texas,2025,TX,66252.0,66252TX0010010-01
Texas,2025,TX,66252.0,66252TX0010011-00
Texas,2025,TX,66252.0,66252TX0010011-01
Texas,2025,TX,66252.0,66252TX0010012-00
Texas,2025,TX,66252.0,66252TX0010012-01
Texas,2025,TX,66252.0,66252TX0010013-00
Texas,2025,TX,66252.0,66252TX0010013-01
Texas,2025,TX,66252.0,66252TX0030001-00
Texas,2025,TX,66252.0,66252TX0030001-01
Texas,2025,TX,66252.0,66252TX0030001-02
Texas,2025,TX,66252.0,66252TX0030001-03
Texas,2025,TX,66252.0,66252TX0030002-00
Texas,2025,TX,66252.0,66252TX0030002-01
Texas,2025,TX,66252.0,66252TX0030002-02
Texas,2025,TX,66252.0,66252TX0030002-03
Texas,2025,TX,66252.0,66252TX0030003-00
Texas,2025,TX,66252.0,66252TX0030003-01
Texas,2025,TX,66252.0,66252TX0030003-02
Texas,2025,TX,66252.0,66252TX0030003-03
Texas,2025,TX,66252.0,66252TX0030006-00
Texas,2025,TX,66252.0,66252TX0030006-01
Texas,2025,TX,66252.0,66252TX0030006-02
Texas,2025,TX,66252.0,66252TX0030006-03
Texas,2025,TX,66252.0,66252TX0030007-00
Texas,2025,TX,66252.0,66252TX0030007-01
Texas,2025,TX,66252.0,66252TX0030007-02
Texas,2025,TX,66252.0,66252TX0030007-03
Texas,2025,TX,66252.0,66252TX0030009-00
Texas,2025,TX,66252.0,66252TX0030009-01
Texas,2025,TX,66252.0,66252TX0030009-02
Texas,2025,TX,66252.0,66252TX0030009-03
Texas,2025,TX,66252.0,66252TX0030010-00
Texas,2025,TX,66252.0,66252TX0030010-01
Texas,2025,TX,66252.0,66252TX0030010-02
Texas,2025,TX,66252.0,66252TX0030010-03
Texas,2025,TX,66252.0,66252TX0030011-00
Texas,2025,TX,66252.0,66252TX0030011-01
Texas,2025,TX,66252.0,66252TX0030011-02
Texas,2025,TX,66252.0,66252TX0030011-03
Texas,2025,TX,66252.0,66252TX0030012-00
Texas,2025,TX,66252.0,66252TX0030012-01
Texas,2025,TX,66252.0,66252TX0030012-02
Texas,2025,TX,66252.0,66252TX0030012-03
Texas,2025,TX,66252.0,66252TX0030013-00
Texas,2025,TX,66252.0,66252TX0030013-01
Texas,2025,TX,66252.0,66252TX0030013-02
Texas,2025,TX,66252.0,66252TX0030013-03
Texas,2025,TX,66252.0,66252TX0040001-00
Texas,2025,TX,66252.0,66252TX0040001-01
Texas,2025,TX,66252.0,66252TX0040001-02
Texas,2025,TX,66252.0,66252TX0040001-03
Texas,2025,TX,66252.0,66252TX0040001-04
Texas,2025,TX,66252.0,66252TX0040001-05
Texas,2025,TX,66252.0,66252TX0040001-06
Texas,2025,TX,66252.0,66252TX0040002-00
Texas,2025,TX,66252.0,66252TX0040002-01
Texas,2025,TX,66252.0,66252TX0040002-02
Texas,2025,TX,66252.0,66252TX0040002-03
Texas,2025,TX,66252.0,66252TX0040002-04
Texas,2025,TX,66252.0,66252TX0040002-05
Texas,2025,TX,66252.0,66252TX0040002-06
Texas,2025,TX,66252.0,66252TX0040003-00
Texas,2025,TX,66252.0,66252TX0040003-01
Texas,2025,TX,66252.0,66252TX0040003-02
Texas,2025,TX,66252.0,66252TX0040003-03
Texas,2025,TX,66252.0,66252TX0040003-04
Texas,2025,TX,66252.0,66252TX0040003-05
Texas,2025,TX,66252.0,66252TX0040003-06
Texas,2025,TX,66252.0,66252TX0040006-00
Texas,2025,TX,66252.0,66252TX0040006-01
Texas,2025,TX,66252.0,66252TX0040006-02
Texas,2025,TX,66252.0,66252TX0040006-03
Texas,2025,TX,66252.0,66252TX0040006-04
Texas,2025,TX,66252.0,66252TX0040006-05
Texas,2025,TX,66252.0,66252TX0040006-06
Texas,2025,TX,66252.0,66252TX0040007-00
Texas,2025,TX,66252.0,66252TX0040007-01
Texas,2025,TX,66252.0,66252TX0040007-02
Texas,2025,TX,66252.0,66252TX0040007-03
Texas,2025,TX,66252.0,66252TX0040007-04
Texas,2025,TX,66252.0,66252TX0040007-05
Texas,2025,TX,66252.0,66252TX0040007-06
Texas,2025,TX,66252.0,66252TX0040009-00
Texas,2025,TX,66252.0,66252TX0040009-01
Texas,2025,TX,66252.0,66252TX0040009-02
Texas,2025,TX,66252.0,66252TX0040009-03
Texas,2025,TX,66252.0,66252TX0040009-04
Texas,2025,TX,66252.0,66252TX0040009-05
Texas,2025,TX,66252.0,66252TX0040009-06
Texas,2025,TX,66252.0,66252TX0040010-00
Texas,2025,TX,66252.0,66252TX0040010-01
Texas,2025,TX,66252.0,66252TX0040010-02
Texas,2025,TX,66252.0,66252TX0040010-03
Texas,2025,TX,66252.0,66252TX0040010-04
Texas,2025,TX,66252.0,66252TX0040010-05
Texas,2025,TX,66252.0,66252TX0040010-06
Texas,2025,TX,66252.0,66252TX0040011-00
Texas,2025,TX,66252.0,66252TX0040011-01
Texas,2025,TX,66252.0,66252TX0040011-02
Texas,2025,TX,66252.0,66252TX0040011-03
Texas,2025,TX,66252.0,66252TX0040011-04
Texas,2025,TX,66252.0,66252TX0040011-05
Texas,2025,TX,66252.0,66252TX0040011-06
Texas,2025,TX,66252.0,66252TX0040012-00
Texas,2025,TX,66252.0,66252TX0040012-01
Texas,2025,TX,66252.0,66252TX0040012-02
Texas,2025,TX,66252.0,66252TX0040012-03
Texas,2025,TX,66252.0,66252TX0040012-04
Texas,2025,TX,66252.0,66252TX0040012-05
Texas,2025,TX,66252.0,66252TX0040012-06
Texas,2025,TX,66252.0,66252TX0040013-00
Texas,2025,TX,66252.0,66252TX0040013-01
Texas,2025,TX,66252.0,66252TX0040013-02
Texas,2025,TX,66252.0,66252TX0040013-03
Texas,2025,TX,66252.0,66252TX0040013-04
Texas,2025,TX,66252.0,66252TX0040013-05
Texas,2025,TX,66252.0,66252TX0040013-06
Texas,2025,TX,66252.0,66252TX0070001-00
Texas,2025,TX,66252.0,66252TX0070001-01
Texas,2025,TX,66252.0,66252TX0070001-02
Texas,2025,TX,66252.0,66252TX0070001-03
Texas,2025,TX,66252.0,66252TX0070002-00
Texas,2025,TX,66252.0,66252TX0070002-01
Texas,2025,TX,66252.0,66252TX0070002-02
Texas,2025,TX,66252.0,66252TX0070002-03
Texas,2025,TX,66252.0,66252TX0070003-00
Texas,2025,TX,66252.0,66252TX0070003-01
Texas,2025,TX,66252.0,66252TX0070003-02
Texas,2025,TX,66252.0,66252TX0070003-03
Texas,2025,TX,66252.0,66252TX0070006-00
Texas,2025,TX,66252.0,66252TX0070006-01
Texas,2025,TX,66252.0,66252TX0070006-02
Texas,2025,TX,66252.0,66252TX0070006-03
Texas,2025,TX,66252.0,66252TX0070007-00
Texas,2025,TX,66252.0,66252TX0070007-01
Texas,2025,TX,66252.0,66252TX0070007-02
Texas,2025,TX,66252.0,66252TX0070007-03
Texas,2025,TX,66252.0,66252TX0070009-00
Texas,2025,TX,66252.0,66252TX0070009-01
Texas,2025,TX,66252.0,66252TX0070009-02
Texas,2025,TX,66252.0,66252TX0070009-03
Texas,2025,TX,66252.0,66252TX0070010-00
Texas,2025,TX,66252.0,66252TX0070010-01
Texas,2025,TX,66252.0,66252TX0070010-02
Texas,2025,TX,66252.0,66252TX0070010-03
Texas,2025,TX,66252.0,66252TX0070011-00
Texas,2025,TX,66252.0,66252TX0070011-01
Texas,2025,TX,66252.0,66252TX0070011-02
Texas,2025,TX,66252.0,66252TX0070011-03
Texas,2025,TX,66252.0,66252TX0070012-00
Texas,2025,TX,66252.0,66252TX0070012-01
Texas,2025,TX,66252.0,66252TX0070012-02
Texas,2025,TX,66252.0,66252TX0070012-03
Texas,2025,TX,66252.0,66252TX0070013-00
Texas,2025,TX,66252.0,66252TX0070013-01
Texas,2025,TX,66252.0,66252TX0070013-02
Texas,2025,TX,66252.0,66252TX0070013-03
Texas,2025,TX,66252.0,66252TX0130001-00
Texas,2025,TX,66252.0,66252TX0130001-01
Texas,2025,TX,66252.0,66252TX0130001-02
Texas,2025,TX,66252.0,66252TX0130001-03
Texas,2025,TX,66252.0,66252TX0130002-00
Texas,2025,TX,66252.0,66252TX0130002-01
Texas,2025,TX,66252.0,66252TX0130002-02
Texas,2025,TX,66252.0,66252TX0130002-03
Texas,2025,TX,66252.0,66252TX0130003-00
Texas,2025,TX,66252.0,66252TX0130003-01
Texas,2025,TX,66252.0,66252TX0130003-02
Texas,2025,TX,66252.0,66252TX0130003-03
Texas,2025,TX,66252.0,66252TX0130006-00
Texas,2025,TX,66252.0,66252TX0130006-01
Texas,2025,TX,66252.0,66252TX0130006-02
Texas,2025,TX,66252.0,66252TX0130006-03
Texas,2025,TX,66252.0,66252TX0130007-00
Texas,2025,TX,66252.0,66252TX0130007-01
Texas,2025,TX,66252.0,66252TX0130007-02
Texas,2025,TX,66252.0,66252TX0130007-03
Texas,2025,TX,66252.0,66252TX0130009-00
Texas,2025,TX,66252.0,66252TX0130009-01
